episode,reward,steps,duration,epsilon
4,-0.04,37,0.00,0.0000,1.0172,-1.0172,-0.4999,1.0348
4,-0.04,38,0.00,0.0000,0.9996,-0.9996,-0.5000,0.9992
4,-0.04,39,0.00,0.0000,0.9839,-0.9839,-0.4999,0.9681
4,-0.04,40,0.00,0.0000,0.9717,-0.9717,-0.4996,0.9443
4,-0.04,41,0.00,0.0000,0.9639,-0.9639,-0.4993,0.9291
4,-0.04,42,0.00,0.0000,0.9607,-0.9607,-0.4992,0.9230
4,-0.04,43,0.00,0.0000,0.9620,-0.9620,-0.4993,0.9255
4,-0.04,44,0.00,0.0000,0.9673,-0.9673,-0.4995,0.9357
4,-0.05,45,0.00,0.0000,0.9757,-0.9757,-0.4997,0.9519
4,-0.05,46,0.00,0.0000,0.9859,-0.9859,-0.4999,0.9720
4,-0.05,47,0.00,0.0000,0.9968,-0.9968,-0.5000,0.9936
4,-0.05,48,0.00,0.0000,1.0071,-1.0071,-0.5000,1.0142
